customerID,tenure,MonthlyCharges,Churn_Probability,Cluster
5965-GGPRW,72,105.25,0.02,1
8035-PWSEV,6,89.25,0.21,3
2236-HILPA,62,20.65,0.0,2
1840-BIUOG,20,68.7,0.2,3
1356-MKYSK,6,78.65,0.08,3
6080-LNESI,51,24.75,0.0,2
1830-IPXVJ,61,19.75,0.0,2
5828-DWPIL,62,89.1,0.06,1
8398-TBIYD,72,84.7,0.06,1
0011-IGKFF,13,98.0,0.89,3
4192-GORJT,5,94.45,0.96,3
6496-SLWHQ,3,105.0,0.81,3
9912-GVSEQ,26,93.85,0.89,3
2931-FSOHN,13,59.9,0.19,3
9418-RUKPH,38,19.95,0.0,2
5383-MMTWC,8,84.0,0.96,3
9971-ZWPBF,34,108.9,0.09,1
4712-AUQZO,18,33.6,0.05,0
9711-FJTBX,56,85.85,0.01,1
2908-ZTPNF,36,34.85,0.12,2
7240-ETPTR,9,48.75,0.86,0
2202-CUYXZ,1,84.85,0.88,3
5995-OIGLP,12,56.65,0.71,0
8421-WZOOW,57,95.3,0.06,1
6261-RCVNS,42,73.9,0.64,3
7951-QKZPL,33,24.5,0.0,0
1414-YADCW,70,84.6,0.0,1
8756-RDDLT,68,44.95,0.15,2
2862-PFNIK,1,24.7,0.19,0
5816-QVHRX,37,100.3,0.24,1
4430-YHXGG,4,25.45,0.01,0
6888-SBYAI,1,50.7,0.15,0
7395-XWZOY,20,55.0,0.13,3
7169-YWAMK,72,68.4,0.0,1
3640-PHQXK,31,89.9,0.86,3
6877-LGWXO,18,78.55,0.88,3
6859-RKMZJ,11,55.05,0.03,0
2729-VNVAP,33,19.8,0.0,0
2957-JIRMN,62,84.45,0.08,1
2049-BAFNW,1,35.9,0.16,0
3842-QTGDL,16,80.75,0.08,3
7163-OCEQI,22,78.65,0.11,3
9782-LGXMC,49,61.75,0.1,2
5975-BAICR,36,63.7,0.05,3
8019-ENHXU,42,99.45,0.79,1
5167-GBFRE,4,25.2,0.78,0
9033-EOXWV,12,74.05,0.64,3
4673-KKSLS,31,87.6,0.25,3
4853-OITSN,5,89.15,0.14,3
9800-OUIGR,66,20.0,0.0,2
1324-NLTJE,15,55.0,0.72,0
2324-EFHVG,64,104.4,0.02,1
7094-MSZAO,10,20.05,0.04,0
1522-VVDMG,7,89.75,0.46,3
6907-CQGPN,29,34.3,0.1,0
0780-XNZFN,57,20.65,0.02,2
0239-OXEXL,46,84.25,0.04,1
2675-IJRGJ,53,19.65,0.09,2
7049-GKVZY,17,79.85,0.09,3
8577-QSOCG,38,20.2,0.0,2
3721-CNZHX,15,19.8,0.0,0
0212-ISBBF,22,50.35,0.07,0
9185-TQCVP,14,85.15,0.84,3
3585-YNADK,57,74.6,0.02,1
5271-DBYSJ,11,79.15,0.14,3
1099-GODLO,1,20.35,0.08,0
6828-HMKWP,12,21.05,0.0,0
5567-WSELE,3,94.6,0.99,3
1472-TNCWL,36,94.7,0.2,1
8063-RJYNF,16,94.25,0.89,3
0687-ZVTHB,65,72.45,0.59,1
2080-GKCWQ,2,74.95,0.2,3
9661-ACXBS,42,105.2,0.79,1
2193-SFWQW,72,111.95,0.0,1
5656-JAMLX,62,19.85,0.0,2
3462-BJQQA,6,89.75,0.36,3
0442-TDYUO,48,20.05,0.0,2
6733-LRIZX,35,108.95,0.1,1
9503-XJUME,52,19.65,0.02,2
4367-NHWMM,1,24.9,0.73,0
3727-RJMEO,6,82.85,0.77,3
3779-OSWCF,71,93.2,0.0,1
6736-DHUQI,67,84.8,0.06,1
3915-ODIYG,60,71.75,0.07,1
1360-RCYRT,23,30.35,0.06,0
2724-FJDYW,39,54.85,0.06,2
4451-RWASJ,15,19.5,0.02,0
6646-VRFOL,53,103.85,0.93,1
3460-TJBWI,24,24.2,0.0,0
5917-HBSDW,37,19.35,0.06,2
5685-IIXLY,5,83.6,0.9,3
5671-UUNXD,50,100.65,0.06,1
0956-ACVZC,54,94.1,0.09,1
2325-NBPZG,3,74.55,0.14,3
4250-ZBWLV,68,108.45,0.69,1
4482-FTFFX,5,56.15,0.18,0
8859-DZTGQ,33,20.35,0.0,0
0440-MOGPM,41,80.55,0.02,1
0020-JDNXP,34,61.25,0.06,3
3752-CQSJI,13,20.45,0.04,0
5025-GOOKI,20,18.9,0.08,0
4698-KVLLG,51,19.6,0.0,2
5095-AESKG,3,91.5,0.9,3
2887-JPYLU,41,45.2,0.02,2
4770-QAZXN,13,19.45,0.01,0
4896-CPRPF,35,25.45,0.0,2
1871-MOWRM,12,80.85,0.72,3
9714-EDSUC,4,94.9,0.17,3
2027-OAQQC,43,49.05,0.75,2
0282-NVSJS,12,29.3,0.29,0
9090-SGQXL,68,105.3,0.23,1
6595-YGXIT,25,88.95,0.95,3
7353-YOWFP,7,20.25,0.0,0
9835-ZIITK,66,110.85,0.72,1
8008-ESFLK,53,110.5,0.19,1
7537-CBQUZ,63,109.4,0.05,1
1555-DJEQW,70,114.2,0.65,1
5649-TJHOV,27,36.5,0.87,0
0519-XUZJU,1,70.75,0.96,3
3363-EWLGO,5,19.95,0.04,0
4750-UKWJK,37,19.6,0.0,2
6338-AVWCY,3,40.15,0.87,0
1689-YQBYY,12,76.6,0.17,3
4487-ZYJZK,38,19.6,0.0,2
2959-FENLU,9,85.3,0.29,3
0708-LGSMF,13,65.85,0.08,3
9253-QXKBE,29,94.45,0.93,3
7634-HLQJR,47,20.05,0.0,2
0487-RPVUM,61,99.4,0.1,1
4079-ULGFR,16,20.0,0.04,0
2516-XSJKX,41,78.45,0.01,3
0057-QBUQH,43,25.1,0.0,2
9445-SZLCH,36,97.35,0.29,1
6599-SFQVE,6,55.0,0.47,0
8331-ZXFOE,58,71.1,0.06,1
4003-FUSHP,19,61.55,0.02,3
0356-ERHVT,11,45.9,0.07,0
7325-ENZFI,39,40.3,0.03,2
4884-ZTHVF,8,87.1,0.15,3
3920-HIHMQ,26,49.5,0.06,0
3055-OYMSE,53,73.8,0.21,1
0613-WUXUM,70,19.2,0.02,2
7568-PODML,1,45.3,0.93,0
4458-KVRBJ,59,25.0,0.03,2
5349-IECLD,2,94.95,0.92,3
1397-XKKWR,7,35.3,0.03,0
3945-GFWQL,12,44.55,0.7,0
8097-OMULG,59,76.75,0.02,1
6013-BHCAW,61,81.0,0.01,1
0401-WDBXM,72,105.55,0.05,1
3387-PLKUI,13,18.8,0.16,0
6096-EGVTU,64,24.9,0.0,2
3797-VTIDR,1,23.45,0.84,0
5081-NWSUP,10,64.9,0.04,3
2580-ATZSQ,65,61.35,0.03,1
8085-MSNLK,62,113.95,0.01,1
9691-HKOVS,55,90.15,0.05,1
9881-VCZEP,25,54.1,0.02,3
9526-BIHHD,1,29.7,0.76,0
8757-TFHHJ,1,49.8,0.43,0
4523-WXCEF,59,101.1,0.74,1
1468-DEFNC,64,24.4,0.0,2
5119-KEPFY,36,95.0,0.6,1
8364-TRMMK,3,50.65,0.9,0
0916-KNFAJ,61,69.9,0.05,1
8319-QBEHW,26,39.95,0.17,0
3063-QFSZL,1,55.4,0.74,0
8775-LHDJH,1,90.6,0.89,3
9625-QNLUX,68,103.25,0.03,1
3097-NQYSN,2,86.85,0.95,3
4024-CSNBY,72,94.25,0.05,1
7110-BDTWG,71,47.05,0.07,2
7493-GVFIO,57,20.55,0.0,2
0690-SRQID,4,19.65,0.05,0
9605-WGJVW,1,70.2,0.36,3
9114-DPSIA,72,81.0,0.0,1
4700-UBQMV,21,75.9,0.07,3
7711-GQBZC,71,24.7,0.0,2
3565-UNOCC,29,99.05,0.7,3
4627-MIHJH,69,110.25,0.12,1
9795-NREXC,64,85.0,0.01,1
8573-CGOCC,16,19.75,0.05,0
7356-AYNJP,4,23.9,0.01,0
9249-FXSCK,52,111.25,0.72,1
5493-SDRDQ,2,55.1,0.67,0
6286-SUUWT,1,19.95,0.056666666666666664,0
4819-HJPIW,18,25.15,0.05,0
8654-DHAOW,2,54.15,0.21,0
5438-QMDDL,19,59.8,0.06,3
9812-GHVRI,40,83.85,0.21,1
5553-AOINX,66,104.9,0.05,1
1228-ZLNBX,21,75.3,0.13,3
4226-KKDON,8,66.65,0.02,3
3831-YCPUO,72,109.5,0.01,1
7445-WMRBW,48,73.85,0.01,1
3308-DGHKL,69,19.3,0.0,2
9924-JPRMC,72,118.2,0.01,1
0080-EMYVY,14,51.45,0.02,0
6218-KNUBD,6,59.45,0.11,3
7337-CINUD,8,19.5,0.03,0
7609-NRNCA,17,19.55,0.0,0
0623-EJQEG,65,93.55,0.1,1
7153-CHRBV,57,59.3,0.01,2
0871-URUWO,13,102.25,0.67,3
9190-MFJLN,19,95.9,0.8,3
6198-PNNSZ,56,109.8,0.1,1
3317-VLGQT,14,78.1,0.22,3
4132-POCZS,52,39.9,0.13,2
5614-DNZCE,58,64.9,0.01,1
1095-JUDTC,47,95.05,0.7,1
3896-RCYYE,67,53.4,0.13,2
9638-JIQYA,2,24.9,0.24,0
3258-SANFR,6,44.7,0.15,0
3726-TBHQT,71,114.0,0.07,1
3190-ITQXP,46,20.25,0.0,2
0870-VEMYL,5,53.85,0.74,0
4833-QTJNO,67,83.85,0.03,1
3039-MJSLN,3,20.2,0.02,0
0178-CIIKR,3,19.95,0.04,0
5385-SUIRI,52,104.2,0.8,1
3982-XWFZQ,42,50.25,0.63,2
5774-QPLTF,50,20.35,0.0,2
2322-VCZHZ,23,90.0,0.12,3
5010-IPEAQ,67,54.2,0.01,2
4009-ALQFH,25,99.5,0.84,3
6383-ZTSIW,39,99.1,0.11,1
8990-YOZLV,69,66.9,0.02,1
3069-SSVSN,1,25.85,0.09,0
5222-IMUKT,32,91.05,0.34,3
3627-FCRDW,9,71.0,0.73,3
7562-GSUHK,16,93.2,0.54,3
6685-XSHHU,60,20.95,0.0,2
8901-UPRHR,72,109.2,0.14,1
4903-UYAVB,5,19.35,0.62,0
0118-JPNOY,26,85.8,0.23,3
6776-TLWOI,3,19.85,0.58,0
3845-FXCYS,2,19.65,0.14,0
5857-XRECV,2,20.5,0.03,0
0725-CXOTM,36,89.65,0.24,3
4343-EJVQB,7,74.35,0.06,3
9000-PLFUZ,60,49.45,0.16,2
3427-GGZZI,19,89.1,0.25,3
7779-ORAEL,45,75.15,0.0,1
0644-OQMDK,4,70.65,0.22,3
4077-CROMM,31,104.2,0.74,3
3154-CFSZG,47,90.05,0.12,1
2868-MZAGQ,1,79.25,0.81,3
4847-QNOKA,1,44.9,0.79,0
2220-IAHLS,1,19.4,0.05,0
1658-XUHBX,59,88.75,0.07,1
6379-RXJRQ,10,70.1,0.96,3
2378-HTWFW,35,91.0,0.05,3
8650-RHRKE,4,29.65,0.87,0
4377-VDHYI,32,90.8,0.06,3
0475-RIJEP,43,77.85,0.86,1
1260-TTRXI,4,54.3,0.83,0
3719-TDVQB,54,18.95,0.01,2
6328-ZPBGN,11,95.15,0.92,3
0201-MIBOL,66,102.4,0.22,1
4937-QPZPO,61,99.9,0.16,1
2925-VDZHY,72,88.7,0.0,1
6981-TDRFT,44,54.3,0.16,2
3413-CSSTH,41,55.7,0.04,2
8033-VCZGH,50,103.95,0.1,1
4789-KWMXN,47,110.85,0.69,1
0224-NIJLP,8,20.15,0.0,0
7542-CYDDM,18,20.05,0.02,0
4718-WXBGI,72,91.95,0.0,1
2867-UIMSS,1,80.5,0.98,3
8495-PRWFH,42,55.65,0.16,2
0439-IFYUN,18,74.7,0.25,3
5716-LIBJC,13,104.15,0.06,3
2868-LLSKM,68,83.65,0.02,1
8111-RKSPX,4,72.2,0.9,3
2988-QRAJY,69,110.05,0.03,1
1585-MQSSU,17,51.5,0.65,0
0071-NDAFP,25,25.5,0.01,0
2856-NNASM,43,89.55,0.75,1
7328-ZJAJO,59,19.5,0.0,2
6458-CYIDZ,5,80.7,0.04,3
8559-CIZFV,21,77.5,0.64,3
1090-PYKCI,69,105.1,0.02,1
3058-WQDRE,13,25.15,0.07,0
7547-EKNFS,42,95.25,0.74,1
2279-AXJJK,52,95.65,0.1,1
6769-DYBQN,46,85.0,0.39,1
0909-SELIE,61,80.8,0.0,1
3417-TSCIC,29,24.85,0.03,0
1042-HFUCW,25,54.75,0.04,3
4439-JMPMT,5,85.75,0.82,3
6537-OTKMY,15,50.75,0.12,0
8999-EXMNO,19,20.15,0.0,0
6725-TPKJO,44,20.05,0.0,2
2446-BEGGB,6,98.25,0.95,3
7162-WPHPM,58,71.6,0.03,1
1599-MMYRQ,62,81.45,0.03,1
8821-KVZKQ,70,58.4,0.03,1
1496-GGSUK,1,25.7,0.92,0
6434-TTGJP,10,53.7,0.0,0
0042-JVWOJ,26,19.6,0.0,0
0130-SXOUN,66,89.4,0.13,1
2575-GFSOE,7,69.0,0.76,3
2330-PQGDQ,51,84.2,0.12,1
1452-UZOSF,72,106.1,0.04,1
2097-YVPKN,65,25.75,0.0,2
2842-JTCCU,2,46.05,0.76,0
8597-CTXVJ,70,64.95,0.02,1
6631-HMANX,72,85.45,0.0,1
9962-BFPDU,1,20.05,0.22,0
3296-SILRA,1,76.4,0.87,3
9681-OXGVC,5,100.5,1.0,3
6394-HHHZM,3,20.7,0.05,0
5995-LFTLE,58,25.3,0.02,2
5180-UCIIQ,22,40.05,0.84,0
1932-UEDCX,33,100.6,0.57,3
7153-OANIO,1,69.95,0.92625,3
5188-HGMLP,54,74.0,0.23,1
0665-XHDJU,72,99.4,0.22,1
6521-YYTYI,1,93.3,0.98,3
8878-HMWBV,3,49.15,0.65,0
8265-HKSOW,72,107.45,0.01,1
3544-FBCAS,72,83.6,0.0,1
5331-RGMTT,54,99.05,0.27,1
4759-PXTAN,59,80.1,0.02,1
7054-DMVAS,54,65.3,0.05,2
3428-MMGUB,60,89.55,0.05,1
6549-BTYPG,60,60.8,0.0,2
7823-JSOAG,3,74.5,0.37,3
3705-RHRFR,69,99.15,0.06,1
9374-YOLBJ,1,19.25,0.13,0
9074-KGVOX,50,39.45,0.13,2
6128-DAFVY,56,44.85,0.35,2
9933-QRGTX,60,97.2,0.05,1
4476-OSWTN,69,110.55,0.1,1
3751-KTZEL,1,35.05,0.78,0
1977-STDKI,1,73.0,0.9,3
5066-GFJMM,3,19.9,0.02,0
2661-GKBTK,60,76.95,0.0,1
0458-HEUZG,13,35.4,0.13,0
7268-WNTCP,62,20.45,0.0,2
0824-VWDPO,45,96.75,0.12,1
8409-WQJUX,25,54.2,0.06,3
2578-JQPHZ,44,100.1,0.04,1
3278-FSIXX,2,45.25,0.19,0
5813-UECBU,33,83.85,0.76,3
0328-GRPMV,1,70.1,0.6263333333333333,3
9746-UGFAC,22,20.85,0.0,0
2946-KIQSP,35,33.45,0.06,2
0625-AFOHS,29,20.2,0.0,0
6726-WEXXK,27,85.9,0.1,3
4636-OLWOE,54,61.0,0.03,2
4342-HENTK,2,70.65,0.98,3
4685-ERGHK,57,86.9,0.09,1
0885-HMGPY,62,69.4,0.0,1
5003-OKNNK,15,20.35,0.01,0
4195-SMMNX,2,20.35,0.545,0
7208-PSIHR,70,104.3,0.07,1
4012-ZTHBR,21,44.95,0.1,0
0489-WMEMG,23,49.45,0.05,0
7435-ZNUYY,6,20.6,0.01,0
1354-YZFNB,4,19.55,0.0,0
6956-SMUCM,3,99.0,0.79,3
2985-FMWYF,23,93.5,0.23,3
2812-ENYMO,26,54.55,0.03,3
2717-HVIZY,8,20.05,0.05,0
3223-WZWJM,26,83.95,0.87,3
3422-GALYP,2,79.45,0.24,3
9053-JZFKV,67,116.2,0.66,1
2530-ENDWQ,71,93.7,0.66,1
2890-WFBHU,59,79.85,0.07,1
0327-WFZSY,39,100.0,0.23,1
7977-HXJKU,21,19.6,0.0,0
6615-ZGEDR,1,19.7,0.8074999999999999,0
7033-CLAMM,48,20.2,0.0,2
4023-RTIQM,31,50.4,0.02,2
0864-FVJNJ,64,113.35,0.04,1
7356-IWLFW,46,80.0,0.07,1
9541-PWTWO,52,80.95,0.0,1
3967-VQOGC,67,24.9,0.0,2
7872-RDDLZ,67,54.9,0.14,2
9250-WYPLL,5,75.55,0.84,3
6308-CQRBU,71,109.25,0.04,1
2754-XBHTB,9,77.65,0.93,3
1597-LHYNC,26,95.0,0.82,3
0186-CAERR,71,116.3,0.13,1
3043-SUDUA,32,19.9,0.24,0
5442-BHQNG,2,70.35,0.38,3
2169-RRLFW,71,25.6,0.0,2
5872-OEQNH,60,44.45,0.01,2
3162-KKZXO,55,100.15,0.03,1
7055-VKGDA,54,105.4,0.81,1
0754-UKWQP,2,95.85,0.95,3
8873-GLDMH,6,73.85,0.28,3
5696-JVVQY,48,70.1,0.0,2
8946-BFWSG,63,25.25,0.0,2
7493-TPUWZ,1,79.15,0.86,3
0547-HURJB,12,21.05,0.04,0
8904-OPDCK,54,24.95,0.11,2
8845-LWKGE,30,64.5,0.03,3
1577-HKTFG,30,19.65,0.63,0
8752-STIVR,4,79.0,0.95,3
0691-NIKRI,40,105.95,0.06,1
5022-JNQEQ,9,75.85,0.23,3
4558-FANTW,17,91.85,0.8,3
3249-VHRIP,62,43.6,0.0,2
3736-BLEPA,28,91.25,0.05,3
4701-LKOZD,70,89.75,0.0,1
6603-QWSPR,46,104.4,0.06,1
9921-QFQUL,23,90.15,0.21,3
1929-ZCBHE,47,40.3,0.02,2
4378-MYPGO,68,105.25,0.01,1
8651-ENBZX,60,106.0,0.76,1
4129-LYCOI,67,104.0,0.02,1
7798-JVXYM,14,69.65,0.17,3
8647-SDTWQ,57,74.3,0.24,1
2696-ECXKC,55,100.9,0.15,1
2081-KJSQF,1,20.25,0.71,0
7623-TRNQN,1,49.9,0.67,0
3323-CPBWR,23,96.9,0.12,3
9330-IJWIO,13,100.35,0.99,3
3384-CTMSF,47,104.1,0.89,1
0902-RFHOF,38,20.1,0.0,2
9286-DOJGF,38,74.95,0.76,3
6048-QBXKL,2,56.55,0.24,0
9661-MHUMO,1,49.25,0.8,0
7718-RXDGG,15,68.6,0.6,3
1025-FALIX,26,69.05,0.33,3
3451-VAWLI,35,19.7,0.0,2
3407-QGWLG,3,20.05,0.01,0
1842-EZJMK,50,103.7,0.71,1
2347-WKKAE,42,94.4,0.16,1
8735-DCXNF,10,54.95,0.09,0
3214-IYUUQ,61,93.7,0.06,1
1936-UAFEH,68,110.25,0.09,1
3587-PMCOY,10,98.9,0.14,3
8079-XRJRS,65,89.75,0.06,1
1027-LKKQQ,72,80.45,0.0,1
7148-XZPHA,55,79.4,0.11,1
8073-IJDCM,1,20.3,0.7626666666666668,0
5309-TAIKL,7,62.8,0.06,3
6856-RAURS,2,74.9,0.25,3
8778-LMWTJ,9,74.85,0.11,3
9717-IOAAF,27,25.85,0.04,0
8884-ADFVN,7,101.95,0.96,3
2845-KDHVX,64,68.3,0.0,1
0848-SOMKO,70,48.4,0.01,2
2720-WGKHP,2,94.0,0.99,3
6734-FQAJX,67,105.05,0.03,1
2869-ADAWR,45,89.3,0.79,1
1535-VTJOQ,24,25.15,0.0,0
6368-TZZDT,4,19.5,0.0,0
0943-ZQPXH,44,92.95,0.06,1
1293-BSEUN,72,20.7,0.0,2
9894-EZEWG,1,74.3,0.9,3
1302-TPUBN,66,19.35,0.02,2
7851-FLGGQ,1,44.65,0.87,0
0637-UBJRP,13,84.05,0.25,3
0940-OUQEC,10,80.7,0.89,3
2378-VTKDH,65,104.35,0.13,1
0927-CNGRH,1,19.55,0.22,0
8608-OZTLB,38,74.05,0.02,3
2335-GSODA,23,40.1,0.0,0
1952-DVVSW,10,20.1,0.01,0
0702-PGIBZ,4,101.7,0.88,3
6656-GULJQ,72,83.55,0.0,1
9853-JFZDU,35,56.85,0.07,2
1963-VAUKV,1,20.4,0.5185,0
3777-XROBG,58,19.55,0.0,2
6994-FGRHH,70,106.15,0.08,1
4000-VGMQP,38,78.95,0.01,3
3999-WRNGR,60,49.75,0.1,2
3466-RITXD,26,92.4,0.14,3
2680-XKKNJ,8,58.2,0.05,3
3058-HJCUY,41,102.6,0.29,1
2974-GGUXS,36,91.95,0.16,3
7994-XIRTR,54,65.25,0.03,2
3259-FDWOY,71,106.0,0.73,1
2101-RANCD,55,73.1,0.17,1
7921-BEPCI,72,59.75,0.02,1
0807-ZABDG,3,55.1,0.66,0
8510-TMWYB,54,59.8,0.01,2
3258-ZKPAI,72,116.6,0.01,1
1428-IEDPR,52,109.3,0.08,1
5298-GSTLM,60,101.4,0.11,1
4450-YOOHP,39,50.65,0.17,2
6728-CZFEI,15,56.15,0.08,3
5748-RNCJT,69,106.5,0.69,1
3653-NCRDJ,43,19.2,0.0,2
6121-TNHBO,63,83.0,0.07,1
5119-NZPTV,2,70.1,0.13,3
6519-ZHPXP,72,108.3,0.03,1
7739-LAXOG,32,91.05,0.71,3
3472-QPRCH,40,25.25,0.01,2
8224-UAXBZ,58,45.35,0.07,2
9610-WCESF,67,43.9,0.05,2
9776-CLUJA,51,77.5,0.86,1
2486-WYVVE,31,79.3,0.12,3
3865-ZYKAD,69,84.9,0.1,1
1422-DGUBX,32,79.25,0.15,3
2999-AANRQ,21,71.05,0.06,3
8668-KNZTI,52,53.75,0.02,2
0480-KYJVA,72,24.25,0.0,2
6034-ZRYCV,72,54.2,0.7,2
9746-YKGXB,52,44.25,0.03,2
3926-YZVVX,41,50.05,0.01,2
6000-UKLWI,41,20.15,0.0,2
2079-FBMZK,6,69.25,0.81,3
6332-FBZRI,67,69.35,0.04,1
2096-XOTMO,16,19.35,0.08,0
3266-FTKHB,17,19.15,0.0,0
8221-EQDGL,35,61.0,0.16,3
2346-LOCWC,58,20.5,0.0,2
6608-QQLVK,1,50.5,0.88,0
0298-XACET,52,50.2,0.0,2
7560-QJAVJ,70,79.6,0.0,1
2995-YWTCD,19,24.9,0.0,0
3551-HUAZH,1,74.4,0.97,3
9137-UIYPG,35,106.9,0.16,1
2809-ZMYOQ,32,101.35,0.17,3
5084-OOVCJ,17,55.35,0.04,3
0254-WWRKD,67,50.55,0.05,2
7727-SHVZV,9,19.5,0.13,0
6302-JGYRJ,31,79.45,0.07,3
5339-PXDVH,4,90.65,0.23,3
2205-LPVGL,58,89.85,0.0,1
8782-NUUOL,60,79.0,0.04,1
3685-YLCMQ,58,104.65,0.79,1
7601-WFVZV,1,19.55,0.4985000000000001,0
4609-KNNWG,27,19.9,0.0,0
4868-AADLV,66,116.25,0.12,1
9529-OFXHY,15,87.75,0.18,3
8634-MPHTR,47,100.05,0.94,1
2669-QVCRG,41,81.3,0.08,1
2478-EEWWM,59,44.3,0.27,2
9174-IHETN,50,70.35,0.08,1
2233-TXSIU,17,44.45,0.03,0
9644-UMGQA,6,49.15,0.11,0
3256-EZDBI,51,29.45,0.05,2
8761-NSOBC,44,100.55,0.33,1
0419-YAAPX,49,85.3,0.1,1
8413-VONUO,2,95.65,0.76,3
0872-CASZJ,59,69.1,0.0,1
4726-DLWQN,50,70.35,0.06,1
8164-OCKUJ,59,20.6,0.0,2
3094-JOJAI,18,74.15,0.13,3
9494-MRNYX,10,75.05,0.5,3
2599-CZABP,14,44.6,0.06,0
7945-PRBVF,35,21.45,0.0,2
4544-RXFMG,8,43.45,0.3,0
0859-YGKFW,18,20.05,0.0,0
1150-FTQGN,60,94.15,0.01,1
9223-UCPVT,1,94.4,0.93,3
7196-LIWRH,6,19.55,0.01,0
5448-VWNAM,19,75.9,0.02,3
1177-XZBJL,53,64.15,0.01,2
3518-FSTWG,72,109.55,0.02,1
9330-VOFSZ,60,110.8,0.0,1
4351-QLCSU,1,55.0,0.86,0
0939-EREMR,13,53.45,0.12,0
9389-ACWBI,5,69.95,0.22,3
5419-JPRRN,1,101.45,0.98,3
3644-QXEHN,13,97.0,0.44,3
2911-IJORQ,37,90.6,0.05,3
5921-NGYRH,64,73.55,0.11,1
2100-BDNSN,5,67.95,0.77,3
5998-DZLYR,61,94.35,0.06,1
0488-GSLFR,1,69.5,0.995,3
9318-NKNFC,1,18.85,0.9,0
3985-HOYPM,26,19.4,0.0,0
9728-FTTVZ,1,69.2,1.0,3
9548-LERKT,24,19.75,0.0,0
6576-FBXOJ,17,54.6,0.25,0
4310-KEDTB,26,29.8,0.03,0
7254-IQWOZ,1,69.65,0.99,3
2474-BRUCM,40,101.85,0.85,1
4062-HBMOS,52,103.05,0.22,1
0742-NXBGR,1,82.3,0.94,3
2676-ISHSF,1,20.3,0.19938095238095235,0
9236-NDUCW,21,35.1,0.01,0
4753-PADAS,67,105.7,0.06,1
6103-QCKFX,44,56.25,0.02,2
7781-EWARA,70,60.35,0.24,1
6110-OHIHY,3,79.25,0.92,3
7018-FPXHH,56,59.8,0.02,2
5889-LFOLL,13,84.6,0.81,3
5708-EVONK,58,93.4,0.04,1
8708-XPXHZ,42,94.2,0.45,1
0616-ATFGB,1,25.05,0.94,0
0572-ZJKLT,46,99.65,0.06,1
5135-RDDQL,63,50.65,0.0,2
1353-LJWEM,11,60.9,0.09,3
1794-SWWKL,15,59.65,0.03,3
6166-YIPFO,72,64.7,0.04,1
7016-BPGEU,29,25.1,0.15,0
6876-ADESB,1,48.95,0.81,0
9332-GYWLO,6,54.85,0.09,0
1963-SVUCV,1,45.3,0.99,0
4184-VODJZ,63,91.35,0.08,1
0220-EBGCE,2,85.85,0.86,3
1092-WPIVQ,18,25.1,0.01,0
7233-IOQNP,43,34.0,0.08,2
2834-JKOOW,15,45.9,0.1,0
2754-VDLTR,10,95.2,0.79,3
2400-FEQME,55,20.5,0.0,2
3190-XFANI,49,100.6,0.2,1
7551-DACSP,6,55.3,0.35,0
4957-SREEC,70,20.35,0.0,2
7235-NXZCP,2,74.85,0.86,3
0230-UBYPQ,63,36.1,0.07,2
4923-ADWXJ,25,65.8,0.05,3
1763-KUAAW,18,20.35,0.02,0
1104-TNLZA,28,105.8,0.09,3
5195-KPUNQ,53,96.75,0.07,1
0520-FDVVT,35,102.35,0.65,1
3439-GVUSX,1,24.4,0.15,0
1444-VVSGW,70,115.65,0.64,1
5712-PTIWW,2,79.85,0.77,3
5949-HGVJL,26,73.05,0.06,3
5203-XEHAX,34,64.35,0.02,3
1635-HDGFT,19,20.5,0.0,0
3315-TOTBP,15,76.0,0.8,3
8050-XGRVL,62,54.75,0.0,2
6661-HBGWL,42,104.75,0.62,1
1518-VOWAV,9,74.65,0.73,3
9828-QHFBK,24,51.15,0.19,0
3908-MKIMJ,68,41.95,0.02,2
5012-YSPJJ,31,54.35,0.13,3
5909-ECHUI,1,56.25,0.66,0
1309-BXVOQ,21,106.1,0.79,3
6728-VOIFY,63,96.0,0.18,1
9317-WZPGV,2,79.75,0.94,3
4891-NLUBA,61,61.45,0.0,2
2856-HYAPG,1,68.65,0.92,3
8969-PRHFK,18,19.65,0.0,0
0661-KQHNK,6,19.0,0.06,0
8709-KRDVL,33,100.0,0.31,3
4488-PSYCG,16,20.25,0.64,0
1427-VERSM,56,98.7,0.25,1
9801-NOSHQ,23,19.8,0.02,0
6339-YPSAH,9,73.8,0.12,3
3621-CEOVK,14,100.2,0.92,3
6906-ANDWJ,15,74.9,0.76,3
2159-TURXX,5,20.05,0.03,0
1548-FEHVL,61,106.2,0.12,1
3795-CAWEX,70,116.55,0.02,1
6215-NQCPY,15,99.7,0.85,3
5647-URDKA,8,19.7,0.01,0
2229-DPMBI,8,19.5,0.0,0
9626-WEQRM,4,29.15,0.14,0
2188-SXWVT,34,55.0,0.0,2
6258-PVZWJ,68,90.8,0.01,1
1094-BKOSX,45,51.0,0.03,2
6969-MVBAI,9,90.1,0.31,3
2978-XXSOG,22,59.05,0.09,3
2342-CKIAO,2,20.3,0.07,0
6953-PBDIN,70,72.95,0.0,1
3898-BSJYF,10,73.55,0.13,3
3938-YFPXD,72,84.3,0.0,1
7696-AMHOD,49,78.0,0.04,1
2453-SAFNS,54,72.1,0.08,1
9558-IHEZX,71,106.75,0.01,1
9617-UDPEU,22,19.25,0.0,0
